Gene ID	Name	Notes
ECs3096	ECs3096	['assembly', 'protein', 'for', 'periplasmic', 'nitrate', 'reductase']
ECO574805	NA
ECs5536	ECs5536	['hypothetical', 'protein']
ECs0938	ECs0938	['hypothetical', 'protein']
ECs4769	ECs4769	['DNase', 'TatD']
ECs4313	ECs4313	['cell', 'division', 'protein', 'FtsY']
ECs3214	ECs3214	['hypothetical', 'protein']
ECs1348	ECs1348	['hypothetical', 'protein']
ECs4179	rpsC	['30S', 'ribosomal', 'protein', 'S3']
ECs4197	ECs4197	['hypothetical', 'protein']
ECs0618	ECs0618	['hypothetical', 'protein']
ECs1014	ECs1014	['nicotinate', 'phosphoribosyltransferase']
ECs2530	ECs2530	['hypothetical', 'protein']
ECs4061	ECs4061	['D-alanyl-D-alanine', 'carboxypeptidase']
ECO571027	NA
ECs2634	ECs2634	['plasmid', 'partition', 'protein']
ECs3577	ECs3577	['hydrogenase', '3', 'large', 'subunit']
ECs4235	ECs4235	['hypothetical', 'protein']
ECs1891	ECs1891	['transport', 'system', 'permease']
ECs0963	ECs0963	['hypothetical', 'protein']
ECs2696	ECs2696	['hypothetical', 'protein']
ECs0369	ECs0369	['oxidoreductase', 'subunit']
ECs3267	ECs3267	['PTS', 'system', 'enzyme', 'IIB', 'component']
ECs1438	NA
ECs3619	cysJ	['sulfite', 'reductase', 'subunit', 'alpha']
ECs3453	ECs3453	['hypothetical', 'protein']
ECs4574	ECs4574	['SepD', 'type', 'III', 'secretion', 'system', 'protein']
ECs1197	ECs1197	['protein', 'NinE']
ECs4106	ECs4106	['cytochrome', 'd', 'ubiquinol', 'oxidase', 'subunit', 'III']
ECs0136	ECs0136	['hypothetical', 'protein']
ECs4210	argD	['acetylornithine', 'aminotransferase']
ECs2304	ECs2304	['hypothetical', 'protein']
ECs0781	ECs0781	['homeobox', 'protein']
ECs5549	ECs5549	['hypothetical', 'protein']
ECs4450	ECs4450	['xylose', 'transporter', 'ATP-binding', 'protein']
ECs3470	trmD	['tRNA', '(guanine-N(1)-)-methyltransferase']
ECs5306	ECs5306	['type', 'I', 'restriction-modification', 'enzyme', 'S', 'subunit']
ECs5488	argW	['tRNA']
ECO572935	NA
ECs3652	ECs3652	['hypothetical', 'protein']
ECO572225	NA
ECs0869	ECs0869	['hypothetical', 'protein']
ECs1514	ECs1514	['hypothetical', 'protein']
ECs1288	ECs1288	['glycine', 'cleavage', 'system', 'protein', 'T']
ECs0360	ECs0360	['choline', 'transport', 'protein', 'BetT']
ECs1399	ECs1399	['hypothetical', 'protein']
ECs0165	ECs0165	['serine', 'endoprotease']
ECs2569	NA
ECO572883	NA
ECs2282	ECs2282	['hypothetical', 'protein']
ECs3584	ECs3584	['hydrogenase', 'assembly', 'chaperone']
ECs1579	ECs1579	['hypothetical', 'protein']
ECs1932	lar	['restriction', 'alleviation', 'and', 'modification', 'protein']
ECs0653	citX	["2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A", 'synthase']
ECs4642	ECs4642	['hypothetical', 'protein']
ECs4780	mobA	['molybdopterin-guanine', 'dinucleotide', 'biosynthesis', 'protein', 'MobA']
ECs0212	ECs0212	['hypothetical', 'protein']
ECs3324	ECs3324	['hypothetical', 'protein']
ECs5196	ECs5196	['transporter']
ECs4302	livG	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs3455	ECs3455	['protein', 'disaggregation', 'chaperone']
ECs2285	ECs2285	['hypothetical', 'protein']
ECs1046	helD	['DNA', 'helicase', 'IV']
ECs0244	ECs0244	['hypothetical', 'protein']
ECs3483	ECs3483	['DNA', 'damage-inducible', 'protein']
ECs1577	ECs1577	['Icd-like', 'protein']
ECs3822	ECs3822	['16S', 'ribosomal', 'RNA', 'methyltransferase', 'RsmE']
ECs5277	ECs5277	['protein', 'FimF']
ECs4432	ECs4432	['resistance', 'protein']
ECs2588	ECs2588	['flagellar', 'protein']
ECs2088	ECs2088	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs3147	ECs3147	['polymyxin', 'resistance', 'protein', 'B']
ECs0289	ECs0289	['integrase']
ECs3666	ECs3666	['23S', 'rRNA', "(cytidine(2498)-2'-O)-methyltransferase", 'RlmM']
ECs0105	ECs0105	['zinc-binding', 'protein']
ECs4254	ECs4254	['gluconate', 'periplasmic', 'binding', 'protein']
ECs4180	rplV	['50S', 'ribosomal', 'protein', 'L22']
ECs5068	ECs5068	['sugar', 'kinase']
ECs5164	ECs5164	['hypothetical', 'protein']
ECs3759	ECs3759	['oxidoreductase', 'Fe-S', 'binding', 'subunit']
ECs2290	ECs2290	['spermidine', 'N1-acetyltransferase']
ECs1571	potA	['putrescine/spermidine', 'ABC', 'transporter', 'ATPase']
ECs2915	ECs2915	['outer', 'membrane', 'protein']
ECs4498	ECs4498	['ADP-heptose--LPS', 'heptosyltransferase']
ECs4970	ECs4970	['hypothetical', 'protein']
ECs0388	prpE	['propionyl-CoA', 'synthetase']
ECs1798	ECs1798	['hypothetical', 'protein']
ECs5036	ECs5036	['aromatic', 'amino', 'acid', 'aminotransferase']
ECs5334	ECs5334	['hypothetical', 'protein']
ECO570947	NA
ECs2423	rplT	['50S', 'ribosomal', 'protein', 'L20']
ECs0660	dcuC	['C4-dicarboxylate', 'transporter', 'DcuC']
ECs2135	ECs2135	['sugar', 'efflux', 'transporter']
ECs0183	ECs0183	['acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine', 'O-acyltransferase']
ECs3677	recB	['exonuclease', 'V', 'subunit', 'beta']
ECs1995	ECs1995	['hypothetical', 'protein']
ECs2516	ECs2516	['hypothetical', 'protein']
ECs2602	ECs2602	['transcriptional', 'activator', 'FlhD']
ECs5121	fxsA	['FxsA', 'protein']
ECs2182	ECs2182	['transcriptional', 'regulator']
ECO571689	NA
ECs4109	ECs4109	['malate', 'dehydrogenase']
ECs3408	ECs3408	['3-phenylpropionate/cinnamic', 'acid', 'dioxygenase', 'ferredoxin--NAD+', 'reductase', 'component']
ECs2267	ECs2267	['antitermination', 'protein']
ECs3867	ECs3867	[]
ECs5008	pgi	['glucose-6-phosphate', 'isomerase']
ECs2029	NA
ECs4367	ECs4367	['hypothetical', 'protein']
ECs1774	ECs1774	['hypothetical', 'protein']
ECs0820	ECs0820	['endopeptidase']
ECs0762	ECs0762	['glutamate', 'mutase', 'E']
ECs2789	ECs2789	['hypothetical', 'protein']
ECO573758	NA
ECs0451	ECs0451	['branched-chain', 'amino', 'acid', 'ABC', 'transporter', 'substrate-binding', 'protein']
ECs1364	ECs1364	['hypothetical', 'protein']
ECs5153	ECs5153	['adenylosuccinate', 'synthetase']
ECs2850	ECs2850	['pyruvyl', 'transferase']
ECs0442	ECs0442	['hypothetical', 'protein']
ECs4819	ECs4819	['formate', 'dehydrogenase-O', 'iron-sulfur', 'subunit']
ECO570960	NA
ECs0069	ECs0069	['hypothetical', 'protein']
ECs3715	ECs3715	['hypothetical', 'protein']
ECs0242	ECs0242	['Rhs', 'core', 'protein']
ECs0159	ECs0159	['chloride', 'channel', 'protein']
ECO570313	NA
ECs4558	ECs4558	['EscD', 'type', 'III', 'secretion', 'system', 'protein']
ECs0412	ECs0412	['regulator', 'protein', 'FrmR']
ECO574417	NA
ECs0234	ECs0234	['hypothetical', 'protein']
ECs4952	ECs4952	['host-nuclease', 'inhibitor', 'protein']
ECO572655	NA
ECs4354	ECs4354	['phosphotransferase', 'system', 'HPr', 'enzyme']
ECs5063	ECs5063	['multidrug', 'efflux', 'system', 'protein', 'MdtO']
ECs0226	ECs0226	['lipoprotein']
ECs4271	ECs4271	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs4163	rpsM	['30S', 'ribosomal', 'protein', 'S13']
ECs4119	ECs4119	['ribonuclease', 'G']
ECs1584	ECs1584	['hypothetical', 'protein']
ECs5462	valW	['tRNA']
ECs4702	ECs4702	['acetolactate', 'synthase', '2', 'catalytic', 'subunit']
ECs4470	ECs4470	['rhsA', 'core', 'protein', 'with', 'extension']
ECs3196	ECs3196	['amidophosphoribosyltransferase']
ECs4292	ECs4292	['hypothetical', 'protein']
ECs3916	ECs3916	['iron-siderophore', 'iron', 'ABC', 'transporter', 'ATP-binding', 'protein']
ECs3377	NA
ECs4152	def	['peptide', 'deformylase']
ECs1532	ECs1532	['endolysin']
ECs3831	ECs3831	['coproporphyrinogen', 'III', 'oxidase']
ECs5113	ECs5113	['lysine', 'decarboxylase', '1']
ECs1796	ECs1796	['hypothetical', 'protein']
ECs3346	ECs3346	['hydrogenase', '4', 'subunit', 'D']
ECs2339	rnfD	['electron', 'transport', 'complex', 'protein', 'RnfD']
ECs3156	ECs3156	['ribonuclease', 'Z']
ECO573453	NA
ECs1876	ECs1876	['DNA-binding', 'transcriptional', 'repressor', 'PuuR']
ECs1642	ECs1642	['minor', 'tail', 'protein']
ECs4405	ECs4405	['EAL', 'domain-containing', 'protein']
ECs2012	ECs2012	['hypothetical', 'protein']
ECs3368	ECs3368	['hypothetical', 'protein']
ECs4442	glyS	['glycyl-tRNA', 'synthetase', 'subunit', 'beta']
ECs4561	ECs4561	['hypothetical', 'protein']
ECs2022	ECs2022	['glyceraldehyde', '3-phosphate', 'dehydrogenase', 'C']
ECs3389	ECs3389	['aminopeptidase']
ECs0616	ECs0616	['dihydropteridine', 'reductase']
ECs2646	ECs2646	['tail', 'protein']
ECs3103	ECs3103	['thiamine', 'biosynthesis', 'lipoprotein', 'ApbE']
ECs2098	ECs2098	['glutamate', 'decarboxylase']
ECs0079	ECs0079	['leu', 'operon', 'leader', 'peptide']
ECs0081	ECs0081	['acetolactate', 'synthase', '3', 'catalytic', 'subunit']
ECs4250	feoA	['ferrous', 'iron', 'transport', 'protein', 'A']
ECs4749	ECs4749	['hypothetical', 'protein']
ECs3995	ECs3995	['propionate/acetate', 'kinase']
ECs3761	ECs3761	['isopentenyl-diphosphate', 'delta-isomerase']
ECs3827	ECs3827	['protein', 'transport']
ECs2174	ECs2174	['major', 'capsid', 'protein']
ECs1710	ECs1710	['hypothetical', 'protein']
ECs5172	ulaD	['3-keto-L-gulonate-6-phosphate', 'decarboxylase', 'UlaD']
ECs2446	nadE	['NAD', 'synthetase']
ECs4364	ECs4364	['hypothetical', 'protein']
ECs5071	ECs5071	['carbohydrate', 'binding', 'protein']
ECs2522	ECs2522	['hypothetical', 'protein']
ECs2140	ECs2140	['O-acetylserine/cysteine', 'export', 'protein']
ECs5459	dicF3	['miscRNA']
ECs5490	alaW	['tRNA']
ECO575314	NA
ECs4278	ECs4278	['aspartate-semialdehyde', 'dehydrogenase']
ECs1211	ECs1211	['hypothetical', 'protein']
ECs5147	miaA	['tRNA', 'delta(2)-isopentenylpyrophosphate', 'transferase']
ECs0399	ECs0399	['transcriptional', 'regulator']
ECs4890	ECs4890	['DNA-binding', 'transcriptional', 'regulator', 'OxyR']
ECs3613	ECs3613	['hypothetical', 'protein']
ECs4274	glgA	['glycogen', 'synthase']
ECs5284	ECs5284	['hypothetical', 'protein']
ECs2787	cobS	['adenosylcobinamide-GDP', 'ribazoletransferase']
ECs0979	ECs0979	['anaerobic', 'dimethyl', 'sulfoxide', 'reductase', 'subunit', 'A']
ECs2525	ECs2525	['transporter']
ECO571797	NA
ECs0509	ECs0509	['hypothetical', 'protein']
ECs2123	ECs2123	['LACI-type', 'transcriptional', 'regulator']
ECs5115	ECs5115	['CadC', 'family', 'transcriptional', 'regulator']
ECs1606	ECs1606	['phosphohydrolase']
ECs1560	ECs1560	['secreted', 'effector', 'protein']
ECs3780	ECs3780	['hypothetical', 'protein']
ECs2549	ECs2549	['hypothetical', 'protein']
ECO571550	NA
ECs2797	ECs2797	['hypothetical', 'protein']
ECs2413	ECs2413	['hypothetical', 'protein']
ECs2772	ECs2772	['hypothetical', 'protein']
ECs2232	ECs2232	['outer', 'membrane', 'protein']
ECs2885	ECs2885	['multidrug', 'efflux', 'system', 'protein', 'MdtE']
ECs1769	ECs1769	['phage', 'replication', 'protein']
ECs1541	ECs1541	['terminase', 'small', 'subunit']
ECs3049	ECs3049	['DNA-binding', 'transcriptional', 'regulator']
ECs2241	ECs2241	['tail', 'protein']
ECs2590	flhB	['flagellar', 'biosynthesis', 'protein', 'FlhB']
ECs2639	ECs2639	['tail', 'protein']
ECs2291	ECs2291	['hypothetical', 'protein']
ECs0450	phoR	['phosphate', 'regulon', 'sensor', 'protein']
ECs4049	infB	['translation', 'initiation', 'factor', 'IF-2']
ECs4723	ECs4723	['TDP-fucosamine', 'acetyltransferase']
ECs4145	ECs4145	['transferase']
ECs5548	trpT	['tRNA']
ECs2736	ECs2736	['terminase', 'small', 'subunit']
ECs0759	ECs0759	['hypothetical', 'protein']
ECs5236	ECs5236	['DNA', 'polymerase', 'III', 'subunit', 'chi']
ECs1137	ECs1137	['cryptic', 'autophosphorylating', 'protein', 'tyrosine', 'kinase', 'Etk']
ECs4669	ECs4669	['fimbrial', 'chaperone']
ECs5346	serB	['phosphoserine', 'phosphatase']
ECO571384	NA
ECs1507	ECs1507	['hypothetical', 'protein']
ECs1703	ECs1703	['dihydroxyacetone', 'kinase', 'subunit', 'DhaM']
ECs0651	ECs0651	['hypothetical', 'protein']
ECs4125	ECs4125	['acrylyl-CoA', 'reductase', 'AcuI']
ECs5027	ECs5027	['DNA-damage-inducible', 'SOS', 'response', 'protein']
ECs5120	aspA	['aspartate', 'ammonia-lyase']
ECs4261	ECs4261	['hypothetical', 'protein']
ECO572621	NA
ECs2113	ECs2113	['type', '1', 'fimbrial', 'protein']
ECs0645	ECs0645	['alkyl', 'hydroperoxide', 'reductase']
ECs2432	ECs2432	['hypothetical', 'protein']
ECs5273	ECs5273	['FimA', 'major', 'type', '1', 'subunit', 'fimbrin']
ECO570555	NA
ECs3898	ECs3898	['hypothetical', 'protein']
ECs3290	pdxK	['pyridoxal', 'kinase']
ECs1550	ECs1550	['tail', 'assembly', 'chaperone']
ECs3704	ECs3704	['sensory', 'transducer']
ECs2064	ECs2064	['4-oxalocrotonate', 'tautomerase']
ECs5441	ECs5441	['hypothetical', 'protein']
ECs3718	ECs3718	['EprI', 'type', 'III', 'secretion', 'protein']
ECs2315	ECs2315	['sensor', 'protein', 'RstB']
ECs2501	ECs2501	['hypothetical', 'protein']
ECs4968	ECs4968	['hypothetical', 'protein']
ECs0240	ECs0240	['hypothetical', 'protein']
ECs2118	ECs2118	['autoinducer-2', '(AI-2)', 'kinase']
ECs4748	ECs4748	['hypothetical', 'protein']
ECs3317	ECs3317	['EutE', 'ethanolamine', 'utilization', 'protein']
ECs3793	ECs3793	['hypothetical', 'protein']
ECs4514	ECs4514	['bifunctional', 'phosphopantothenoylcysteine', 'decarboxylase/phosphopantothenate', 'synthase']
ECs0499	ECs0499	['hypothetical', 'protein']
ECs4387	hmuV	['hemin', 'importer', 'ATP-binding', 'protein']
ECs1730	ECs1730	['nitrate', 'reductase', '1', 'subunit', 'beta']
ECs0300	ECs0300	['CI', 'repressor']
ECs2392	ECs2392	['hypothetical', 'protein']
ECs3743	ECs3743	['aspartate/ornithine', 'carbamoyltransferase']
ECs1417	ECs1417	['DNA-binding', 'transcriptional', 'regulator', 'CsgD']
ECs3068	ECs3068	['hypothetical', 'protein']
ECs4776	ECs4776	['hypothetical', 'protein']
ECs3112	ECs3112	['hypothetical', 'protein']
ECs1773	ECs1773	['prophage', 'maintenance', 'protein']
ECs3711	ECs3711	['hypothetical', 'protein']
pO157p04	etpE	['type', 'II', 'secretion', 'pathway', 'related', 'protein', 'type', 'II', 'secretion', 'pathway', 'related', 'protein|EtpE']
ECs2533	ECs2533	['cold', 'shock-like', 'protein', 'CspC']
ECs1037	ECs1037	['ribosome', 'modulation', 'factor']
ECs3442	ECs3442	['ATP-dependent', 'RNA', 'helicase', 'SrmB']
ECs1545	ECs1545	['hypothetical', 'protein']
ECs2438	katE	['hydroperoxidase', 'II']
ECs0439	ECs0439	['hypothetical', 'protein']
ECs2457	ECs2457	['hypothetical', 'protein']
ECs3378	ECs3378	['cytoskeletal', 'protein', 'RodZ']
ECs5107	ECs5107	['sensory', 'histidine', 'kinase', 'DcuS']
ECs2799	ECs2799	['hypothetical', 'protein']
ECs0222	ECs0222	['hypothetical', 'protein']
ECs1793	ECs1793	['major', 'head', 'protein/prohead', 'protease']
ECs4881	ECs4881	['[formate-C-acetyltransferase]-activating', 'enzyme']
ECs0902	ECs0902	['pyruvate', 'formate-lyase', '2', 'activating', 'enzyme']
ECs3813	ECs3813	['lipoprotein']
ECs1988	ECs1988	['hypothetical', 'protein']
ECs5280	ECs5280	['fructuronate', 'transporter']
ECs3277	ECs3277	['transposase', 'TnA']
ECs4174	rplX	['50S', 'ribosomal', 'protein', 'L24']
ECs1441	ECs1441	['hypothetical', 'protein']
ECs5110	ECs5110	['hypothetical', 'protein']
ECs0804	ECs0804	['hypothetical', 'protein']
ECs2933	ECs2933	['transposase']
ECs2333	ECs2333	['beta-lactam', 'resistance', 'protein']
ECs4629	ECs4629	['hypothetical', 'protein']
ECs0591	ECs0591	['bifunctional', '5,10-methylene-tetrahydrofolate', 'dehydrogenase/', '5,10-methylene-tetrahydrofolate', 'cyclohydrolase']
ECs2863	ECs2863	['colanic', 'acid', 'biosynthesis', 'acetyltransferase', 'WcaB']
ECs3385	ECs3385	['penicillin-binding', 'protein', '1C']
ECs4060	greA	['transcription', 'elongation', 'factor', 'GreA']
ECs2910	ECs2910	['outer', 'membrane', 'protein']
ECs2541	ECs2541	['solute/DNA', 'competence', 'effector']
ECs5134	ECs5134	['fumarate', 'reductase', 'iron-sulfur', 'subunit']
ECs0333	ECs0333	['transcriptional', 'regulator']
ECs1880	pspF	['phage', 'shock', 'protein', 'operon', 'transcriptional', 'activator']
ECs5274	ECs5274	['protein', 'FimI']
ECs2149	ECs2149	['hypothetical', 'protein']
ECs5061	ECs5061	['selenopolypeptide', 'subunit', 'of', 'formate', 'dehydrogenase', 'H']
ECs4220	ECs4220	['hypothetical', 'protein']
ECs1259	ECs1259	['tet', 'operon', 'regulator']
ECs2900	ECs2900	['fructose-bisphosphate', 'aldolase']
ECs3984	ECs3984	['transferase']
ECs4984	ECs4984	['tail', 'protein']
ECs2311	ECs2311	['arginine/ornithine', 'antiporter']
ECs2272	ECs2272	['hypothetical', 'protein']
ECs1299	ECs1299	['integrase']
ECs3336	ECs3336	['hypothetical', 'protein']
ECs2364	ECs2364	['lipoprotein']
ECO571857	NA
ECs1429	ECs1429	['acidic', 'protein', 'MsyB']
ECs1929	ECs1929	['transposase']
ECs0835	ECs0835	['minor', 'tail', 'protein']
ECs4070	ECs4070	['hypothetical', 'protein']
ECs1031	ECs1031	['hypothetical', 'protein']
ECs0838	ECs0838	['minor', 'tail', 'protein']
ECs2204	ECs2204	['hypothetical', 'protein']
ECs4196	ECs4196	['sulfur', 'transfer', 'complex', 'subunit', 'TusD']
ECs3392	hscA	['chaperone', 'protein', 'HscA']
ECs1241	ECs1241	['hypothetical', 'protein']
ECs4419	ECs4419	['transporter', 'protein']
ECs4013	ECs4013	['N-acetylgalactosamine-specific', 'PTS', 'system', 'enzyme', 'IID', 'component']
ECs5289	ECs5289	['hypothetical', 'protein']
ECs5297	ECs5297	['hypothetical', 'protein']
ECs3830	ECs3830	['deoxyribonucleotide', 'triphosphate', 'pyrophosphatase']
ECs1850	ribA	['GTP', 'cyclohydrolase', 'II']
ECs5084	ECs5084	['protein', 'PhnG']
ECs2506	ECs2506	['hypothetical', 'protein']
ECs1974	ECs1974	['portal', 'protein']
ECs2996	ECs2996	['single-stranded', 'DNA', 'binding', 'protein']
pOSAK1_03	pOSAK1_03	['hypothetical', 'protein']
ECs3920	ECs3920	['cyclic', "3',5'-adenosine", 'monophosphate', 'phosphodiesterase']
ECs2884	ECs2884	['multidrug', 'efflux', 'system', 'subunit', 'MdtC']
ECs5495	ECs5495	['hypothetical', 'protein']
ECs2916	ECs2916	['chaperone']
ECs3361	ECs3361	['phosphoribosylaminoimidazole', 'synthetase']
ECs4010	ECs4010	['tagatose', '6-phosphate', 'kinase', '2']
ECs2948	ECs2948	['minor', 'tail', 'protein']
ECs3687	ECs3687	['dinucleoside', 'polyphosphate', 'hydrolase']
ECs1449	ECs1449	['anti-sigma-28', 'factor', 'FlgM']
ECs2293	ECs2293	['oxidoreductase', 'major', 'subunit']
ECs5588	glyX	['tRNA']
ECs2083	ECs2083	['malate', 'dehydrogenase']
ECs3948	rpsU	['30S', 'ribosomal', 'protein', 'S21']
ECs3038	ECs3038	['oxidoreductase']
ECs5496	ECs5496	['hypothetical', 'protein']
ECs2167	ECs2167	['minor', 'tail', 'protein']
ECs2896	ECs2896	['PTS', 'system', 'galactitol-specific', 'transporter', 'subunit', 'IIB']
ECs1317	ECs1317	['outer', 'membrane', 'protein']
ECO575435	NA
ECs2716	ECs2716	['hypothetical', 'protein']
pO157p81	pO157p81	['hypothetical', 'protein']
pO157p25	pO157p25	['hypothetical', 'protein']
ECs1359	ECs1359	['hypothetical', 'protein']
ECs3333	ECs3333	['hypothetical', 'protein']
ECs0719	ECs0719	['phosphoglucomutase']
ECs4628	ECs4628	['hypothetical', 'protein']
ECs3632	ECs3632	['kinase']
ECs0023	ECs0023	['fimbrial', 'chaperone']
ECs2195	ECs2195	['hypothetical', 'protein']
ECs0801	ECs0801	['excisionase']
ECs5448	tRNA99	['tRNA']
ECs0302	ECs0302	['Cnr-like', 'protein']
ECs4104	rplM	['50S', 'ribosomal', 'protein', 'L13']
ECs5186	ECs5186	['D-alanine/D-serine/glycine', 'permease']
ECs4883	ECs4883	['AraC', 'family', 'transcriptional', 'regulator']
ECs2136	ECs2136	['multiple', 'drug', 'resistance', 'protein', 'MarC']
pOSAK1_02	pOSAK1_02	['hypothetical', 'protein']
ECs0866	ECs0866	['hypothetical', 'protein']
ECs3573	hycI	['hydrogenase', '3', 'maturation', 'protease']
ECs3695	ECs3695	['diaminopimelate', 'decarboxylase']
ECs4619	ECs4619	['sulfatase']
ECs2046	ECs2046	['transport', 'system', 'permease']
ECs2323	ECs2323	['glucuronide', 'transporter']
ECs2962	ECs2962	['hypothetical', 'protein']
ECs2798	ECs2798	['hypothetical', 'protein']
ECs5269	ECs5269	['N-acetylneuraminic', 'acid', 'mutarotase']
ECs4129	ECs4129	['hypothetical', 'protein']
ECs4981	ECs4981	['hypothetical', 'protein']
ECs4073	ECs4073	['hypothetical', 'protein']
ECs3302	ECs3302	['hypothetical', 'protein']
ECs5467	cysT	['tRNA']
ECs5572	tyrU	['tRNA']
ECs2407	ECs2407	['hypothetical', 'protein']
ECO571785	NA
ECs0398	lacI	['lac', 'repressor']
ECs1623	ECs1623	['endopeptidase']
ECs2156	ECs2156	['hypothetical', 'protein']
ECs3881	ECs3881	['hydrogenase', '2', 'protein', 'HybA']
ECs1476	tmk	['thymidylate', 'kinase']
ECs2997	ECs2997	['regulatory', 'protein', 'cIII']
ECO570567	NA
ECs3720	ECs3720	['transcriptional', 'regulator']
ECs3649	ECs3649	['transporter']
ECs2669	ECs2669	['hypothetical', 'protein']
ECs3672	ECs3672	['hypothetical', 'protein']
ECs0346	ECs0346	['hypothetical', 'protein']
ECs2847	ECs2847	['UDP-galactose', '4-epimerase']
ECs0411	ECs0411	['alcohol', 'dehydrogenase']
ECs3713	ECs3713	['hypothetical', 'protein']
ECs1244	ECs1244	['hypothetical', 'protein']
ECs2497	ECs2497	['hypothetical', 'protein']
ECs0189	ECs0189	['hypothetical', 'protein']
ECs4247	ompR	['osmolarity', 'response', 'regulator']
ECs5434	ileZ4	['tRNA']
ECs0089	murE	['UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate', 'ligase']
ECs4373	ECs4373	['ArsR', 'family', 'transcriptional', 'regulator']
ECs1791	ECs1791	['terminase', 'small', 'subunit']
ECs0841	ECs0841	['tail', 'assembly', 'protein']
ECs3192	ECs3192	['histidine', 'transport', 'system', 'permease']
ECs0408	ECs0408	['3-(3-hydroxy-phenyl)propionate', 'transporter', 'MhpT']
ECs0133	ECs0133	['PTS', 'enzyme', 'II', 'B', 'component']
ECs1246	ECs1246	['hypothetical', 'protein']
ECs1389	ECs1389	['hypothetical', 'protein']
ECs3329	ECs3329	['hypothetical', 'protein']
ECs3810	ECs3810	['transketolase']
ECs4692	rbsC	['ribose', 'ABC', 'transporter', 'permease']
ECO572432	NA
ECs5252	ECs5252	['transcriptional', 'regulator']
ECs1152	ECs1152	['trimethylamine', 'N-oxide', 'reductase', 'subunit']
ECs2843	ECs2843	['glycosyl', 'transferase', 'family', 'protein']
ECs2824	hisH	['imidazole', 'glycerol', 'phosphate', 'synthase', 'subunit', 'HisH']
ECs3486	ECs3486	['hypothetical', 'protein']
ECs3902	ECs3902	['1-acyl-sn-glycerol-3-phosphate', 'acyltransferase']
ECs0697	ECs0697	['metalloprotease']
ECs3339	ECs3339	['lipoprotein']
ECO571353	NA
ECs0512	ECs0512	['maltose', 'O-acetyltransferase']
ECO573239	NA
ECs3311	ECs3311	['ethanolamine', 'ammonia-lyase', 'small', 'subunit']
ECs4335	ECs4335	['hypothetical', 'protein']
ECs3161	ECs3161	['NADH', 'dehydrogenase', 'subunit', 'M']
