Label	Type	Frame	Begin	End	Length	Evidence	Mutation	Gene	Synonyms	Product	Class	ProductType	Localization	Roles	ECnumber	MicroCycRid	MicroCycPid	RheaRid	AnnotatedRid	CreationDate	AmigeneStatus	PubmedID	Note	BioProcess	Matrix	Annotator	Atot	Ctot	Gtot	Ttot	GCtot	ATtot	A1	C1	G1	T1	GC1	AT1	A2	C2	G2	T2	GC2	AT2	A3	C3	G3	T3	GC3	AT3	CAI	MW	KD	Tiny	Small	Aliphatic	Aromatic	Non_Polar	Polar	Charged	Basic	Acidic	Pi	OI
ECs4645	CDS	+1	4677439	4678854	1416	automatic/finished	no	tnaA	ind, tnaR	tryptophanase/L-cysteine desulfhydrase, PLP-dependent	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.1.3.8 : Tryptophan utilization ; 1.1.3.9 : L-cysteine catabolism ;	4.1.99.1	LCYSDESULF-RXN$TRYPTOPHAN-RXN	LCYSDEG-PWY$TRYPDEG-PWY			2005-01-04 00:00:00	COMMON	12325377, 12883870, 2022620, 2502187, 2659590, 3902796, 4551944, 6268608, 9298646		6.2 : Amino acids and amines ;	2		0.262712	0.2422	0.265537	0.22952	0.507768	0.492232	0.271186	0.207627	0.36017	0.161017	0.567797	0.432203	0.332627	0.209746	0.17161	0.286017	0.381356	0.618644	0.184322	0.309322	0.26483	0.241525	0.574153	0.425847	0.618286	52787.47	-0.221868	0.284501	0.477707	0.203822	0.123142	0.571125	0.428875	0.254777	0.129512	0.125265	5.881096	9.819533
ECs4646	CDS	+1	4678945	4680192	1248	automatic/finished	no	tnaB	trpP, yicF, tnaP	tryptophan transporter of low affinity	1b : Function from experimental evidences in the studied species	t : transporter	5 : Inner membrane protein	1.5.1.15 : Tryptophan ; 4.2.A.42 : The Hydroxy/Aromatic Amino Acid Permease (HAAAP) Family ; 4.S.183 : tryptophan ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	1104763, 14074136, 2022620, 6268608, 7052072		1.1 : Aromatic amino acid family ; 7.1 : Amino acids, peptides and amines ;	1		0.201923	0.2356	0.231571	0.330929	0.467147	0.532853	0.295673	0.146635	0.288462	0.269231	0.435096	0.564904	0.177885	0.221154	0.180288	0.420673	0.401442	0.598558	0.132212	0.338942	0.225962	0.302885	0.564904	0.435096	0.427797	45193.84	0.933012	0.327711	0.501205	0.308434	0.166265	0.710843	0.289157	0.108434	0.072289	0.036145	9.156898	7.949398
ECs4647	CDS	+3	4680324	4681499	1176	automatic/finished	no	mdtL	yidY	multidrug efflux system protein	1b : Function from experimental evidences in the studied species	t : transporter	5 : Inner membrane protein	4.2.A.1 : The Major Facilitator Superfamily (MFS) ; 4.S.31 : chloramphenicol ; 4.S.49 : drug ; 5.6.4 : Drug resistance/sensitivity ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	21450803		7 : Transport and binding proteins ; 15.8 : Toxin production and resistance ;	1		0.17602	0.2500	0.27381	0.30017	0.52381	0.47619	0.25	0.201531	0.32398	0.22449	0.52551	0.47449	0.122449	0.280612	0.186224	0.410714	0.466837	0.533163	0.155612	0.267857	0.311224	0.265306	0.579082	0.420918	0.408092	41610.11	0.97289	0.368286	0.524297	0.306905	0.107417	0.69821	0.30179	0.122762	0.079284	0.043478	9.128593	8.460358
ECs4648	CDS	+1	4681474	4682433	960	automatic/finished	no	yidZ		putative DNA-binding transcriptional regulator	3 : Putative function from multiple computational evidences	r : regulator	1 : Unknown	2.2.2 : Transcription related ; 3.1.2.2 : Activator ; 3.1.2.3 : Repressor ;						2005-01-04 00:00:00	COMMON	15546870		9 : Transcription ; 12.1 : DNA interactions ;	1		0.244792	0.2594	0.261458	0.234375	0.520833	0.479167	0.25625	0.325	0.2375	0.18125	0.5625	0.4375	0.315625	0.221875	0.15	0.3125	0.371875	0.628125	0.1625	0.23125	0.396875	0.209375	0.628125	0.371875	0.442885	36913.48	-0.243887	0.222571	0.429467	0.241379	0.115987	0.539185	0.460815	0.244514	0.134796	0.109718	6.837807	8.996865
ECs4649	CDS	+1	4682578	4683339	762	automatic/finished	no	yieE		putative phosphopantetheinyl transferase	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown			RXN-10994$ENTDB-RXN				2005-01-04 00:00:00	COMMON			4.14 : Siderophores ;	1		0.244094	0.2598	0.259843	0.23622	0.519685	0.480315	0.259843	0.287402	0.299213	0.153543	0.586614	0.413386	0.279528	0.232283	0.200787	0.287402	0.433071	0.566929	0.192913	0.259843	0.279528	0.267717	0.53937	0.46063	0.388142	28208.25	-0.293676	0.284585	0.501976	0.217391	0.102767	0.525692	0.474308	0.26087	0.15415	0.106719	7.91468	9.355731
ECs4650	CDS	+1	4683361	4683927	567	automatic/finished	no	yieF		chromate reductase, Class I, flavoprotein	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	5.6.2 : Detoxification (xenobiotic metabolism) ;		NQOR-RXN$RXN0-3381				2005-01-04 00:00:00	COMMON	14766567		15.5 : Detoxification ;	1		0.236332	0.2399	0.289242	0.234568	0.529101	0.470899	0.243386	0.259259	0.37037	0.126984	0.62963	0.37037	0.291005	0.222222	0.153439	0.333333	0.375661	0.624339	0.174603	0.238095	0.343915	0.243386	0.582011	0.417989	0.5351	20374.705	0.059574	0.271277	0.515957	0.265957	0.069149	0.601064	0.398936	0.196809	0.090426	0.106383	5.007484	9.260638
ECs4651	CDS	-1	4683981	4685318	1338	automatic/finished	no	yieG	f445, purP	conserved hypothetical protein; putative inner membrane protein	4 : Unknown function but conserved in other organisms	m : membrane component	11 : Membrane	6.1 : Membrane ;						2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.168909	0.2481	0.290732	0.292227	0.538864	0.461136	0.275785	0.197309	0.360987	0.165919	0.558296	0.441704	0.141256	0.244395	0.181614	0.432735	0.426009	0.573991	0.089686	0.302691	0.329596	0.278027	0.632287	0.367713	0.57206	46824.67	1.003146	0.357303	0.555056	0.321348	0.110112	0.705618	0.294382	0.101124	0.060674	0.040449	8.459846	8.537079
ECs4652	CDS	+3	4685484	4686149	666	automatic/finished	no	yieH		putative hydrolase	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown			RXN0-5185				2005-01-04 00:00:00	COMMON	15808744		18.1 : Enzymes of unknown specificity ;	1		0.255255	0.2462	0.264264	0.234234	0.510511	0.489489	0.274775	0.198198	0.36036	0.166667	0.558559	0.441441	0.31982	0.198198	0.153153	0.328829	0.351351	0.648649	0.171171	0.342342	0.279279	0.207207	0.621622	0.378378	0.519216	24825.57	0.015385	0.262443	0.497738	0.230769	0.131222	0.574661	0.425339	0.253394	0.122172	0.131222	5.225166	9.506787
ECs4653	CDS	-3	4686286	4688694	2409	automatic/finished	no			conserved hypothetical protein, putative ATPase involved in DNA repair	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.373599	0.1295	0.182648	0.314238	0.312163	0.687837	0.389788	0.115816	0.266501	0.227895	0.382316	0.617684	0.440847	0.159402	0.123288	0.276463	0.28269	0.71731	0.290162	0.113325	0.158157	0.438356	0.271482	0.728518	0.320243	93157.405	-0.645885	0.215711	0.466334	0.201995	0.125935	0.445137	0.554863	0.302993	0.15212	0.150873	5.872658	8.982544
ECs4654	fCDS	+1	4688995	4689666	672	automatic/finished	pseudo			fragment of conserved hypothetical protein (part 1)	5 : Unknown function	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.364583	0.1830	0.123512	0.328869	0.306548	0.693452	0.339286	0.196429	0.183036	0.28125	0.379464	0.620536	0.428571	0.165179	0.089286	0.316964	0.254464	0.745536	0.325893	0.1875	0.098214	0.388393	0.285714	0.714286	0.306433	26239.66	-0.414798	0.188341	0.426009	0.206278	0.192825	0.484305	0.515695	0.246637	0.134529	0.112108	5.772682	9.107623
ECs4655	fCDS	+1	4689712	4690182	471	automatic/finished	pseudo			fragment of conserved hypothetical protein (part 2)	5 : Unknown function	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.373673	0.1295	0.154989	0.341826	0.284501	0.715499	0.452229	0.101911	0.165605	0.280255	0.267516	0.732484	0.388535	0.171975	0.11465	0.324841	0.286624	0.713376	0.280255	0.11465	0.184713	0.420382	0.299363	0.700637	0.282705	18233.175	-0.230128	0.25	0.467949	0.211538	0.147436	0.467949	0.532051	0.205128	0.115385	0.089744	8.247826	9.025641
ECs4656	CDS	-1	4690281	4690460	180	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	WRONG			18 : Unknown function ;			0.3	0.1889	0.205556	0.305556	0.394444	0.605556	0.35	0.183333	0.166667	0.3	0.35	0.65	0.216667	0.166667	0.216667	0.4	0.383333	0.616667	0.333333	0.216667	0.233333	0.216667	0.45	0.55	0.267047	6880.04	0.60339	0.254237	0.338983	0.305085	0.152542	0.661017	0.338983	0.169492	0.101695	0.067797	8.78669	8.135593
ECs4657	CDS	-3	4690651	4693035	2385	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.392034	0.1220	0.173585	0.312369	0.295597	0.704403	0.394969	0.124528	0.275472	0.205031	0.4	0.6	0.462893	0.135849	0.115723	0.285535	0.251572	0.748428	0.318239	0.10566	0.12956	0.446541	0.23522	0.76478	0.317771	93119.935	-0.623678	0.192695	0.438287	0.20529	0.138539	0.464736	0.535264	0.307305	0.157431	0.149874	6.043663	9.464736
ECs5542	CDS	-3	4693117	4693323	207	automatic/finished	no			hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.386473	0.1449	0.198068	0.270531	0.342995	0.657005	0.449275	0.15942	0.231884	0.15942	0.391304	0.608696	0.333333	0.086957	0.188406	0.391304	0.275362	0.724638	0.376812	0.188406	0.173913	0.26087	0.362319	0.637681	0.203029	8076.345	-0.039706	0.161765	0.367647	0.279412	0.132353	0.573529	0.426471	0.264706	0.205882	0.058824	10.495247	9.985294
ECs4659	CDS	-1	4693425	4693604	180	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	WRONG			18 : Unknown function ;			0.3	0.2667	0.205556	0.227778	0.472222	0.527778	0.35	0.25	0.15	0.25	0.4	0.6	0.25	0.25	0.25	0.25	0.5	0.5	0.3	0.3	0.216667	0.183333	0.516667	0.483333	0.273775	6883.82	-0.288136	0.305085	0.457627	0.20339	0.152542	0.508475	0.491525	0.254237	0.20339	0.050847	9.816673	8.728814
ECs4660	CDS	-3	4693561	4694286	726	automatic/finished	no	phoU	phoT, pst	negative regulator of PhoR/PhoB two-component regulator	1b : Function from experimental evidences in the studied species	r : regulator	1 : Unknown	1.8.1 : Phosphorous metabolism ; 3.1.4 : Regulation level unknown ; 4.S.155 : phosphate ;						2005-01-04 00:00:00	COMMON	2155230, 2993631, 3034860, 3536855, 3881386, 8226621, 8335257		5.3 : Phosphorus compounds ; 7.2 : Anions ; 12 : Regulatory functions ;	2		0.254821	0.2300	0.290634	0.224518	0.520661	0.479339	0.289256	0.243802	0.355372	0.11157	0.599174	0.400826	0.355372	0.152893	0.169421	0.322314	0.322314	0.677686	0.119835	0.293388	0.347107	0.239669	0.640496	0.359504	0.598938	27440.46	-0.275519	0.236515	0.439834	0.240664	0.074689	0.502075	0.497925	0.315353	0.149378	0.165975	5.145805	9.86722
ECs4661	CDS	-1	4694301	4695074	774	automatic/finished	no	pstB	phoT	phosphate transporter subunit ; ATP-binding component of ABC superfamily	1b : Function from experimental evidences in the studied species	t : transporter	2 : Cytoplasmic	1.8.1 : Phosphorous metabolism ; 4.3.A.1.a : ATP binding component ; 4.S.155 : phosphate ; 7.1 : Cytoplasm ;	3.6.3.27					2005-01-04 00:00:00	COMMON	2993631, 3881386, 8682808		5.3 : Phosphorus compounds ; 7.2 : Anions ;	2		0.250646	0.2713	0.257106	0.22093	0.528424	0.471576	0.290698	0.244186	0.29845	0.166667	0.542636	0.457364	0.333333	0.217054	0.155039	0.294574	0.372093	0.627907	0.127907	0.352713	0.317829	0.20155	0.670543	0.329457	0.640702	29026.19	-0.270039	0.272374	0.459144	0.217899	0.105058	0.529183	0.470817	0.249027	0.128405	0.120623	6.148552	9.33463
ECs4662	CDS	-2	4695257	4696147	891	automatic/finished	no	pstA	R2pho, phoR2b, phoT, phoR2	phosphate transporter subunit ; membrane component of ABC superfamily	1b : Function from experimental evidences in the studied species	t : transporter	5 : Inner membrane protein	1.8.1 : Phosphorous metabolism ; 4.3.A.1.m : membrane component ; 4.S.155 : phosphate ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	1447208, 2993631, 3881386		5.3 : Phosphorus compounds ; 7.2 : Anions ;	2		0.185185	0.2570	0.30752	0.250281	0.564534	0.435466	0.299663	0.23569	0.309764	0.154882	0.545455	0.454545	0.161616	0.282828	0.164983	0.390572	0.447811	0.552189	0.094276	0.252525	0.447811	0.205387	0.700337	0.299663	0.618717	32272.375	0.701014	0.331081	0.476351	0.290541	0.094595	0.679054	0.320946	0.135135	0.084459	0.050676	9.87809	8.864865
ECs4663	CDS	-3	4696147	4697106	960	automatic/finished	no	pstC	phoW	phosphate transporter subunit ; membrane component of ABC superfamily	1b : Function from experimental evidences in the studied species	t : transporter	5 : Inner membrane protein	1.8.1 : Phosphorous metabolism ; 4.3.A.1.m : membrane component ; 4.S.155 : phosphate ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	1447208, 2993631, 3881386		5.3 : Phosphorus compounds ; 7.2 : Anions ;	2		0.18125	0.2625	0.2875	0.26875	0.55	0.45	0.29375	0.203125	0.34375	0.159375	0.546875	0.453125	0.1625	0.253125	0.159375	0.425	0.4125	0.5875	0.0875	0.33125	0.359375	0.221875	0.690625	0.309375	0.593814	34119.59	0.988715	0.316614	0.489028	0.319749	0.112853	0.749216	0.250784	0.112853	0.056426	0.056426	5.921898	8.435737
ECs4664	CDS	-1	4697193	4698233	1041	automatic/finished	no	pstS	R2pho, nmpA, phoR2a, phoS, phoS,T, pstA	phosphate transporter subunit ; periplasmic-binding component of ABC superfamily	1b : Function from experimental evidences in the studied species	t : transporter	9 : Periplasmic	1.8.1 : Phosphorous metabolism ; 4.3.A.1.p : periplasmic binding component ; 4.S.155 : phosphate ; 7.2 : Periplasmic space ;						2005-01-04 00:00:00	COMMON	2215649, 6321434, 6365894, 9228942, 9298646, 9671506		5.3 : Phosphorus compounds ; 7.2 : Anions ;	2		0.264169	0.2411	0.269933	0.224784	0.511047	0.488953	0.293948	0.167147	0.391931	0.146974	0.559078	0.440922	0.322767	0.268012	0.158501	0.25072	0.426513	0.573487	0.175793	0.288184	0.259366	0.276657	0.54755	0.45245	0.7023	37048.385	-0.204046	0.346821	0.575145	0.202312	0.101156	0.566474	0.433526	0.210983	0.109827	0.101156	8.414345	8.638728
ECO574723	CDS	+3	4698300	4698416	117	automatic/finished	no			hypothetical protein										2005-01-04 00:00:00	UNIQUE_AMIGA			18 : Unknown function ;	3		0.384615	0.0855	0.239316	0.290598	0.324786	0.675214	0.358974	0.102564	0.307692	0.230769	0.410256	0.589744	0.384615	0.076923	0.179487	0.358974	0.25641	0.74359	0.410256	0.076923	0.230769	0.282051	0.307692	0.692308	0.245345	4387.035	-0.026316	0.210526	0.342105	0.263158	0.105263	0.552632	0.447368	0.342105	0.157895	0.184211	5.093681	9
ECs4665	CDS	-3	4698445	4699527	1083	automatic/finished	no			putative fimbrial protein										2005-01-04 00:00:00	COMMON			14.1 : Surface structures ;	3		0.295476	0.2142	0.223453	0.266851	0.437673	0.562327	0.365651	0.127424	0.3241	0.182825	0.451524	0.548476	0.274238	0.313019	0.171745	0.240997	0.484765	0.515235	0.246537	0.202216	0.174515	0.376731	0.376731	0.623269	0.356938	38134.225	-0.074167	0.419444	0.638889	0.186111	0.105556	0.530556	0.469444	0.163889	0.091667	0.072222	7.156425	9.275
ECs4666	CDS	-3	4699555	4700625	1071	automatic/finished	no			putative fimbrial protein										2005-01-04 00:00:00	COMMON			14.1 : Surface structures ;	1		0.270775	0.2306	0.243697	0.254902	0.474323	0.525677	0.32493	0.156863	0.327731	0.190476	0.484594	0.515406	0.266106	0.310924	0.165266	0.257703	0.47619	0.52381	0.221289	0.22409	0.238095	0.316527	0.462185	0.537815	0.342167	37643.735	-0.064607	0.393258	0.632022	0.19382	0.101124	0.547753	0.452247	0.16573	0.08427	0.081461	5.578606	9.238764
ECs4667	CDS	-1	4700637	4703171	2535	automatic/finished	no			Outer membrane usher protein lpfC precursor										2005-01-04 00:00:00	COMMON			14 : Cell envelope ;	1		0.261933	0.2367	0.248521	0.25286	0.485207	0.514793	0.281657	0.184615	0.328994	0.204734	0.513609	0.486391	0.337278	0.213018	0.185799	0.263905	0.398817	0.601183	0.166864	0.312426	0.230769	0.289941	0.543195	0.456805	0.456957	94341.925	-0.374289	0.306872	0.547393	0.194313	0.136256	0.515403	0.484597	0.218009	0.095972	0.122038	4.756477	9.565166
ECs4668	CDS	-1	4703193	4703354	162	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.302469	0.1852	0.228395	0.283951	0.41358	0.58642	0.333333	0.203704	0.296296	0.166667	0.5	0.5	0.277778	0.203704	0.148148	0.37037	0.351852	0.648148	0.296296	0.148148	0.240741	0.314815	0.388889	0.611111	0.30046	5872.67	0.2	0.226415	0.528302	0.301887	0.075472	0.603774	0.396226	0.207547	0.113208	0.09434	8.378349	8.339623
ECs4669	CDS	-2	4703495	4703878	384	automatic/finished	no			putative fimbrial chaperone										2005-01-04 00:00:00	COMMON			14.1 : Surface structures ;	3		0.299479	0.1875	0.192708	0.320312	0.380208	0.619792	0.351562	0.1875	0.234375	0.226562	0.421875	0.578125	0.28125	0.25	0.109375	0.359375	0.359375	0.640625	0.265625	0.125	0.234375	0.375	0.359375	0.640625	0.331509	14567.71	-0.05748	0.19685	0.456693	0.259843	0.102362	0.574803	0.425197	0.228346	0.133858	0.094488	9.599632	8.653543
ECs4670	CDS	-1	4703982	4704584	603	automatic/finished	no			putative major fimbrial subuit ( type 1 fimbrial protein)										2005-01-04 00:00:00	COMMON			14.1 : Surface structures ;	3		0.271973	0.2106	0.238806	0.278607	0.44942	0.55058	0.313433	0.129353	0.40796	0.149254	0.537313	0.462687	0.298507	0.313433	0.154229	0.233831	0.467662	0.532338	0.20398	0.189055	0.154229	0.452736	0.343284	0.656716	0.50532	20887.235	-0.1945	0.4	0.655	0.17	0.08	0.535	0.465	0.205	0.085	0.12	4.581841	9.465
ECs4671	CDS	-1	4705284	4707113	1830	automatic/finished	no	glmS		L-glutamine:D-fructose-6-phosphate aminotransferase	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.6.3.1 : O antigen ; 1.6.7 : Peptidoglycan (murein) ; 1.7.10 : Sugar nucleotide biosynthesis, conversions ; 1.7.12 : Amino sugar conversions ; 6.1 : Membrane ; 6.2 : Peptidoglycan (murein) ; 6.3 : Surface antigens (ECA, O antigen of LPS) ; 7.1 : Cytoplasm ;	2.6.1.16	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	UDPNAGSYN-PWY			2005-01-04 00:00:00	COMMON	10091662, 11916143, 13827775, 2826397, 3010949, 3134953, 6283361, 6395859, 8805567, 9739095		5.1 : Amino sugars ; 6.11 : Sugars ; 14.2 : Biosynthesis and degradation of murein sacculus and peptidoglycan ; 14.3 : Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides ;	1		0.227322	0.2563	0.279781	0.236612	0.536066	0.463934	0.221311	0.267213	0.380328	0.131148	0.647541	0.352459	0.308197	0.227869	0.162295	0.301639	0.390164	0.609836	0.152459	0.27377	0.296721	0.277049	0.570492	0.429508	0.675782	66882.72	-0.101806	0.292282	0.477833	0.2578	0.093596	0.555008	0.444992	0.267652	0.134647	0.133005	5.5252	9.454844
ECs4672	CDS	-2	4707275	4708645	1371	automatic/finished	no	glmU	yieA	fused N-acetyl glucosamine-1-phosphate uridyltransferase ; glucosamine-1-phosphate acetyl transferase	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.1.4 : Amines ; 1.6.3.1 : O antigen ; 1.6.4 : Enterobacterial common antigen (surface glycolipid) ; 1.6.7 : Peptidoglycan (murein) ; 1.7.10 : Sugar nucleotide biosynthesis, conversions ; 1.7.12 : Amino sugar conversions ; 6.1 : Membrane ; 6.2 : Peptidoglycan (murein) ; 6.3 : Surface antigens (ECA, O antigen of LPS) ; 7.1 : Cytoplasm ;	2.7.7.23	NAG1P-URIDYLTRANS-RXN$2.3.1.157-RXN	UDPNAGSYN-PWY			2005-01-04 00:00:00	COMMON	11084021, 6395859, 8083170, 8407787, 8555230, 9733680		5.1 : Amino sugars ; 6.2 : Amino acids and amines ; 6.11 : Sugars ; 14.2 : Biosynthesis and degradation of murein sacculus and peptidoglycan ; 14.3 : Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides ;	1		0.246535	0.2414	0.28957	0.222465	0.530999	0.469001	0.269147	0.229759	0.411379	0.089716	0.641138	0.358862	0.321663	0.205689	0.188184	0.284464	0.393873	0.606127	0.148796	0.28884	0.269147	0.293217	0.557987	0.442013	0.594487	49187.955	-0.175658	0.304825	0.535088	0.25	0.072368	0.559211	0.440789	0.254386	0.133772	0.120614	6.095039	9.675439
ECs4673	CDS	-2	4708997	4709416	420	automatic/finished	no	atpC	papG, uncC, unc	F1 sector of membrane-bound ATP synthase, epsilon subunit	1b : Function from experimental evidences in the studied species	e : enzyme	5 : Inner membrane protein	1.3.8 : ATP proton motive force interconversion ; 4.3.A.2 : The H+/Na+-translocating F-, V- and A-type ATPase (F-ATPase) Superfamily ; 4.S.82 : H+ ; 6.1 : Membrane ; 7.3 : Inner membrane ;	3.6.3.14	ATPSYN-RXN	PWY-6126			2005-01-04 00:00:00	COMMON	6272217, 6285901, 6301339, 6395859, 7583669, 9331422, 9756905, 9868784		6.4 : ATP-proton motive force interconversion ; 7.4 : Cations and iron carrying compounds ;	2		0.254762	0.2643	0.285714	0.195238	0.55	0.45	0.257143	0.242857	0.414286	0.085714	0.657143	0.342857	0.335714	0.214286	0.15	0.3	0.364286	0.635714	0.171429	0.335714	0.292857	0.2	0.628571	0.371429	0.623774	15083.69	-0.056115	0.309353	0.453237	0.244604	0.086331	0.561151	0.438849	0.273381	0.136691	0.136691	5.455238	9.28777
